Si_Thermo_omega.dat
2025/08/21 10:24:53 - 10:34:20
ƒÆ : 34.4596 deg
2ƒÆ : 69.5889 deg
ƒÔ : 89.6743 deg
ƒÓ : 0.0000 deg
Sz : 11.584 mm
Rx : 0.1609 deg
Ry : 0.1147 deg
I0 slit H : 0.20 mm
I0 slit W : 1.00 mm
R1 slit H : 0.20 mm
R1 slit W : 1.00 mm
R2 slit H : 0.20 mm
R2 slit W : 1.00 mm
Scan axis : ƒÆ
Start: 34.3596 deg, End: 34.5596 deg
Step: 0.0010 deg, Time: 1.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   34.5156,           475,       6842.0926,     1.00000E+0
   34.5166,           432,       6839.6930,     1.00000E+0
   34.5176,           412,       6840.3756,     1.00000E+0
   34.5186,           375,       6839.8925,     1.00000E+0
   34.5196,           397,       6837.5313,     1.00000E+0
   34.5206,           396,       6830.2499,     1.00000E+0
   34.5216,           399,       6832.6759,     1.00000E+0
   34.5226,           367,       6833.0565,     1.00000E+0
   34.5236,           378,       6830.7301,     1.00000E+0
   34.5246,           329,       6834.4837,     1.00000E+0
   34.5256,           368,       6835.9438,     1.00000E+0
   34.5266,           318,       6832.7185,     1.00000E+0
   34.5276,           309,       6832.1752,     1.00000E+0
   34.5286,           336,       6831.0079,     1.00000E+0
   34.5296,           302,       6827.7985,     1.00000E+0
   34.5306,           269,       6826.9586,     1.00000E+0
   34.5316,           305,       6824.2991,     1.00000E+0
   34.5326,           280,       6824.4865,     1.00000E+0
   34.5336,           272,       6820.2179,     1.00000E+0
   34.5346,           253,       6820.3007,     1.00000E+0
   34.5356,           289,       6818.8605,     1.00000E+0
   34.5366,           252,       6817.8478,     1.00000E+0
   34.5376,           274,       6816.2032,     1.00000E+0
   34.5386,           252,       6817.1722,     1.00000E+0
   34.5396,           240,       6813.3401,     1.00000E+0
   34.5406,           233,       6814.5155,     1.00000E+0
   34.5416,           234,       6815.6737,     1.00000E+0
   34.5426,           215,       6814.9057,     1.00000E+0
   34.5436,           212,       6811.7165,     1.00000E+0
   34.5446,           216,       6811.2863,     1.00000E+0
   34.5456,           218,       6810.1001,     1.00000E+0
   34.5466,           198,       6813.3306,     1.00000E+0
   34.5476,           217,       6814.4761,     1.00000E+0
   34.5486,           211,       6814.1589,     1.00000E+0
   34.5496,           178,       6814.7240,     1.00000E+0
   34.5506,           168,       6814.5000,     1.00000E+0
   34.5516,           165,       6812.6000,     1.00000E+0
   34.5526,           181,       6812.6486,     1.00000E+0
   34.5536,           176,       6815.0284,     1.00000E+0
   34.5546,           176,       6814.9858,     1.00000E+0
   34.5556,           149,       6813.6696,     1.00000E+0
   34.5566,           161,       6812.7690,     1.00000E+0
   34.5576,           156,       6807.0662,     1.00000E+0
   34.5586,           147,       6805.9450,     1.00000E+0
   34.5596,           145,       6803.6523,     1.00000E+0
