Si_TEOS_2thome_2.dat
2025/08/21 16:03:47 - 16:14:14
É∆ : 34.4348 deg
2É∆ : 69.5846 deg
É‘ : 89.5004 deg
É” : 0.0000 deg
Sz : 11.594 mm
Rx : 0.1609 deg
Ry : 0.2031 deg
I0 slit H : 0.20 mm
I0 slit W : 1.00 mm
R1 slit H : 0.20 mm
R1 slit W : 1.00 mm
R2 slit H : 0.20 mm
R2 slit W : 1.00 mm
Scan axis : 2É∆/É∆
Start: 68.5846 deg, End: 70.5846 deg
Step: 0.0100 deg, Time: 1.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   70.4846,             5,       3389.0518,     1.00000E+0
   70.4946,             5,       3390.6464,     1.00000E+0
   70.5046,             7,       3387.9341,     1.00000E+0
   70.5146,             9,       3386.2616,     1.00000E+0
   70.5246,             2,       3387.1592,     1.00000E+0
   70.5346,             3,       3388.2470,     1.00000E+0
   70.5446,             6,       3385.8647,     1.00000E+0
   70.5546,             4,       3388.5488,     1.00000E+0
   70.5646,             2,       3387.0595,     1.00000E+0
   70.5746,             1,       3388.6559,     1.00000E+0
   70.5846,             4,       3390.5785,     1.00000E+0
