RoughTEOS_03.dat
2025/06/06 16:13:35 - 16:20:56
É∆ : 35.1641 deg
2É∆ : 69.5891 deg
É‘ : 90.3091 deg
É” : 90.0000 deg
Sz : 13.300 mm
Rx : 0.0000 deg
Ry : -0.0233 deg
I0 slit H : 0.10 mm
I0 slit W : 5.00 mm
R1 slit H : 0.10 mm
R1 slit W : 5.00 mm
R2 slit H : 0.10 mm
R2 slit W : 5.00 mm
Scan axis : 2É∆/É∆
Start: 68.5891 deg, End: 70.5891 deg
Step: 0.0100 deg, Time: 1.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   70.4991,             0,        280.5499,     1.00000E+0
   70.5091,             0,        280.4408,     1.00000E+0
   70.5191,             1,        280.1703,     1.00000E+0
   70.5291,             0,        280.1717,     1.00000E+0
   70.5391,             0,        279.9999,     1.00000E+0
   70.5491,             0,        279.6137,     1.00000E+0
   70.5591,             0,        279.6656,     1.00000E+0
   70.5691,             1,        279.7653,     1.00000E+0
   70.5791,             1,        279.8595,     1.00000E+0
   70.5891,             0,        280.0841,     1.00000E+0
