Si_Thermo_02.dat
2025/06/06 17:59:29 - 18:06:50
ƒÆ : 35.3261 deg
2ƒÆ : 69.5915 deg
ƒÔ : 89.6755 deg
ƒÓ : 90.0000 deg
Sz : 13.264 mm
Rx : 0.0000 deg
Ry : 0.0321 deg
I0 slit H : 0.10 mm
I0 slit W : 5.00 mm
R1 slit H : 0.10 mm
R1 slit W : 5.00 mm
R2 slit H : 0.10 mm
R2 slit W : 5.00 mm
Scan axis : 2ƒÆ/ƒÆ
Start: 68.5915 deg, End: 70.5915 deg
Step: 0.0100 deg, Time: 1.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   69.8715,             2,        231.9555,     1.00000E+0
   69.8815,             1,        231.7820,     1.00000E+0
   69.8915,             0,        231.9919,     1.00000E+0
   69.9015,             1,        231.5455,     1.00000E+0
   69.9115,             2,        231.7149,     1.00000E+0
   69.9215,             1,        231.6645,     1.00000E+0
   69.9315,             1,        231.6677,     1.00000E+0
   69.9415,             0,        231.9453,     1.00000E+0
   69.9515,             2,        231.8441,     1.00000E+0
   69.9615,             1,        232.0262,     1.00000E+0
   69.9715,             1,        231.8787,     1.00000E+0
   69.9815,             1,        231.6330,     1.00000E+0
   69.9915,             0,        232.0108,     1.00000E+0
   70.0015,             2,        232.0479,     1.00000E+0
   70.0115,             1,        231.9338,     1.00000E+0
   70.0215,             1,        231.8138,     1.00000E+0
   70.0315,             1,        231.9878,     1.00000E+0
   70.0415,             2,        232.2499,     1.00000E+0
   70.0515,             2,        232.5871,     1.00000E+0
   70.0615,             0,        232.3864,     1.00000E+0
   70.0715,             0,        232.3366,     1.00000E+0
   70.0815,             1,        232.5895,     1.00000E+0
   70.0915,             0,        232.5200,     1.00000E+0
   70.1015,             0,        232.4657,     1.00000E+0
   70.1115,             1,        232.4188,     1.00000E+0
   70.1215,             2,        232.4785,     1.00000E+0
   70.1315,             0,        232.1932,     1.00000E+0
   70.1415,             2,        232.2649,     1.00000E+0
   70.1515,             0,        232.5458,     1.00000E+0
   70.1615,             1,        232.3959,     1.00000E+0
   70.1715,             0,        232.6071,     1.00000E+0
   70.1815,             0,        232.1782,     1.00000E+0
   70.1915,             1,        232.6763,     1.00000E+0
   70.2015,             0,        232.2648,     1.00000E+0
   70.2115,             0,        232.1206,     1.00000E+0
   70.2215,             0,        232.0270,     1.00000E+0
   70.2315,             1,        232.2079,     1.00000E+0
   70.2415,             1,        232.2215,     1.00000E+0
   70.2515,             1,        231.9593,     1.00000E+0
   70.2615,             2,        231.7411,     1.00000E+0
   70.2715,             0,        231.6732,     1.00000E+0
   70.2815,             0,        231.6579,     1.00000E+0
   70.2915,             1,        231.6558,     1.00000E+0
   70.3015,             0,        231.7021,     1.00000E+0
   70.3115,             0,        231.5471,     1.00000E+0
   70.3215,             0,        231.5944,     1.00000E+0
   70.3315,             0,        231.3944,     1.00000E+0
   70.3415,             0,        231.5126,     1.00000E+0
   70.3515,             0,        231.2481,     1.00000E+0
   70.3615,             0,        231.6186,     1.00000E+0
   70.3715,             0,        231.6532,     1.00000E+0
   70.3815,             0,        231.5855,     1.00000E+0
   70.3915,             0,        231.9293,     1.00000E+0
   70.4015,             0,        231.7458,     1.00000E+0
   70.4115,             0,        231.8759,     1.00000E+0
   70.4215,             0,        231.7531,     1.00000E+0
   70.4315,             0,        231.6752,     1.00000E+0
   70.4415,             0,        231.4419,     1.00000E+0
   70.4515,             0,        231.6542,     1.00000E+0
   70.4615,             0,        231.9412,     1.00000E+0
   70.4715,             0,        231.6410,     1.00000E+0
   70.4815,             0,        231.5467,     1.00000E+0
   70.4915,             0,        231.4369,     1.00000E+0
   70.5015,             0,        231.8359,     1.00000E+0
   70.5115,             0,        231.6330,     1.00000E+0
   70.5215,             0,        231.3439,     1.00000E+0
   70.5315,             1,        231.5033,     1.00000E+0
   70.5415,             0,        231.2970,     1.00000E+0
   70.5515,             0,        230.9245,     1.00000E+0
   70.5615,             0,        230.9060,     1.00000E+0
   70.5715,             0,        230.9733,     1.00000E+0
   70.5815,             0,        230.6323,     1.00000E+0
   70.5915,             0,        230.7028,     1.00000E+0
